revenu_mensuel,depenses_mensuelles,dettes_existantes,montant_credit,taux_mensuel,mensualite_credit,capacite_remboursement
8484679,700684,26309,27421305,0.6157694753017272,16885202.59193863,Non Capable
6713768,714966,23284,49053478,3.2653816158810476,160178325.2562254,Non Capable
9944402,649567,126801,45671910,0.8518020507227709,38903426.59842583,Non Capable
5856594,531322,113259,39085220,0.7003173732711131,27372058.604123574,Non Capable
2200367,210776,100804,48089452,0.8403655480859946,40412718.68713513,Non Capable
2160705,725732,69000,3660408,3.3574229976132717,12289537.9998476,Non Capable
1851596,468444,84179,17278919,2.5683620141237307,44378519.204720795,Non Capable
4041481,213793,193179,28462121,2.8076908759446013,79912837.44173123,Non Capable
5373122,478422,65049,19909934,1.3824123437906801,27523738.52565775,Non Capable
8007202,310809,29265,48072280,3.3194043343472432,159571334.5939543,Non Capable
6598564,271616,23880,8922654,2.8834449465153784,25727981.585805226,Non Capable
4400276,465391,84579,2592007,2.742174399526649,7107735.23879387,Non Capable
5973601,342262,131327,4850642,3.5442226325695443,17191755.1588924,Non Capable
5604075,633285,132574,7035714,1.3429564640877891,9448657.595772956,Non Capable
5529548,206102,65424,5202021,2.2339440743370074,11621023.987526674,Non Capable
2632357,478189,70966,7779773,3.3221441042770667,25845527.00456391,Non Capable
8154069,665148,172438,12471896,2.888835753196867,36029259.07495299,Non Capable
2495131,365369,158497,20815134,2.0606994079412386,42893734.31001755,Non Capable
4496049,734402,183400,29023678,0.2874178125999238,8341922.044364532,Non Capable
8730473,737506,67396,24474207,2.3859133199826505,58393336.477312624,Non Capable
5705770,622070,71694,3052878,1.926662226998982,5881864.726236198,Non Capable
1322200,207041,136878,24989951,0.6804168798040402,17003584.485875852,Non Capable
3156158,474368,17106,4619020,3.2214013689670544,14879717.351286205,Non Capable
1472869,425800,56731,33189209,1.2594248854314256,41799315.74238464,Non Capable
3375354,545096,75010,4468142,1.4204268124029609,6346668.698423791,Non Capable
5032883,581862,32599,38930993,2.4575416376189345,95674536.29135127,Non Capable
6751632,176290,71326,45945836,1.7892274210301171,82207549.65335271,Non Capable
9552640,156633,75706,4945399,0.3349831176561038,1656625.175073378,Capable
4232588,221118,9004,3399815,1.4202874871730546,4828714.703203259,Non Capable
8333123,798961,115018,8199405,0.35385666929516857,2901414.1435021516,Capable
6410686,103114,182436,47403045,0.7043314673691077,33387456.242613845,Non Capable
9556167,149768,25792,32026909,0.03611495559565197,1156650.3964009865,Capable
885605,410272,195984,35214679,0.6699796166041704,23593117.13525893,Non Capable
7729821,513244,54645,6524984,1.2128283685540338,7913685.699561173,Non Capable
4833897,183123,7232,19036828,1.9691150987855524,37485705.44778357,Non Capable
9453739,732543,54766,18896289,3.356169048705145,63419140.2771875,Non Capable
7663718,266405,120601,46387711,1.9767897967610812,91698753.79990177,Non Capable
317661,103174,81588,4431980,2.578396890566203,11427403.4510516,Non Capable
7109991,217769,179614,28145792,1.311944612353018,36925720.17480867,Non Capable
7835153,397542,5913,34876415,2.745936088584853,95768406.58896211,Non Capable
6164988,529145,112406,18770711,2.2685062356273775,42581474.95065941,Non Capable
6808221,235393,113693,22610039,1.683650208320495,38067396.87248451,Non Capable
1557506,485693,93449,35681082,0.7153184134040619,25523334.96478023,Non Capable
3151614,286493,10567,13846755,1.1148889051101682,15437593.521278748,Non Capable
3216422,696923,38379,19059383,2.2702437580477484,43269445.28799137,Non Capable
3958654,765673,319,22720758,1.5608450206870457,35463581.990535356,Non Capable
7565436,317070,90005,34035964,3.247367066566549,110527268.57244466,Non Capable
368033,499017,110990,16385601,0.8648185883895305,14170572.326734079,Non Capable
9268873,509291,4791,20368893,0.2759844542019112,5621497.817302129,Partiellement Capable
6122354,595671,131401,11203699,2.155228818479963,24146534.958375145,Non Capable
1465502,469359,61032,5817967,3.2352250582918765,18822432.626715213,Non Capable
2569049,250056,175150,32160802,1.3376500671608307,43019898.95524618,Non Capable
6542518,243933,88662,23536528,2.3676692589201207,55726713.80731267,Non Capable
7837768,198970,21300,16540484,0.852341944724821,14098148.299249787,Non Capable
3970464,182203,75700,8909707,2.042837794888585,18201086.20098339,Non Capable
2442614,292319,182017,29034742,2.8739232471400573,83443620.00851381,Non Capable
1020173,300173,55609,27139936,3.1659950195471294,85924902.20682783,Non Capable
5892264,601946,191634,49455936,0.39263363266272394,19418063.808415186,Non Capable
717010,776337,90045,20911470,1.3072032393074136,27335541.3226798,Non Capable
1905016,543833,61901,40433759,2.3383057686465674,94546491.91776507,Non Capable
4471038,317726,5703,42881328,0.13639123986089408,5848637.492801673,Non Capable
9562483,697190,63115,44933011,2.52383932854901,113403700.31192528,Non Capable
8626430,192172,27676,27077785,1.9320433334059308,52315453.992649116,Non Capable
4130993,770990,192782,26427619,1.0603812563608963,28023351.837847095,Non Capable
2818103,644344,191149,11271075,2.9753422001623435,33535305.088694785,Non Capable
8719872,238454,121332,977510,1.0657845927566216,1041815.0972655253,Capable
8661883,155739,176512,41085453,3.6187507681818443,148678014.60484907,Non Capable
6732532,148639,167995,25697768,2.9815874883725586,76620143.5479007,Non Capable
5446467,553054,29802,7696822,2.587049025034439,19912055.85096362,Non Capable
6202793,539257,90331,23172224,0.2333051109840315,5406198.292066839,Partiellement Capable
9211343,696682,193976,40947968,3.3016897540336756,135197486.39409882,Non Capable
2250609,429801,191234,24479027,2.885801312884685,70641608.25473966,Non Capable
9551434,282447,124786,4600675,0.8436512886221603,3881365.3922817577,Capable
2947143,448586,65169,19473184,1.437783380029876,27998220.311463702,Non Capable
9501130,774932,68147,17006665,0.9878188478936801,16799504.226813775,Non Capable
9442300,480069,22075,31791873,3.593274364419082,114236922.24776718,Non Capable
9799765,104136,82015,25872826,3.1192750590922365,80704460.85003315,Non Capable
1564532,161868,9304,12321588,3.396020101810173,41844360.534223005,Non Capable
671240,444407,129851,27310647,2.8811382204065645,78685748.89573188,Non Capable
1194789,210957,120729,37939630,1.671107597495701,63401203.93917582,Non Capable
2463573,639767,59622,28494274,0.7577806693254536,21592410.023662873,Non Capable
9164501,219392,54215,8132728,0.7674117711514311,6241151.1987728365,Partiellement Capable
2505363,786736,73973,38266608,0.5621255680547044,21510638.759526696,Non Capable
8625741,760183,108654,27910260,1.9998043631043652,55815059.723377235,Non Capable
5306861,301528,143593,32092780,3.358678143223659,107789318.74128538,Non Capable
6686446,334847,24028,19747938,3.620144974966589,71490398.51665175,Non Capable
4398887,402039,39328,22179299,1.055771272133824,23416266.72026645,Non Capable
9845702,365864,27301,18848187,2.5482249266800947,48029419.936127715,Non Capable
9307014,381411,38015,23392486,2.183436776821775,51076014.233688496,Non Capable
3918866,246768,36845,19116458,1.7897274654297726,34213249.9243347,Non Capable
4862338,785328,86818,11234807,2.4333978634758306,27338755.350363307,Non Capable
1283255,415508,76394,29561802,1.3617613890874511,40256120.55544819,Non Capable
7332212,516561,175231,26596073,3.447924581340156,91701253.86381723,Non Capable
8452787,151567,43714,48062148,2.5778338784510666,123896233.38552918,Non Capable
5239847,191229,80722,40232684,2.755291974852499,110852791.35197653,Non Capable
9179285,512601,25230,9773660,0.8924164258221091,8722174.724400515,Non Capable
7893603,576874,92554,48429707,0.6236384927313348,30202629.47690017,Non Capable
3344235,299316,49262,49191625,1.4454004868633359,71101598.72459865,Non Capable
9810067,707132,41722,18303858,2.8006878466236005,51263392.64692416,Non Capable
6236126,263991,177431,27494802,3.4272171115004015,94230655.89171547,Non Capable
3109653,714985,62796,48287986,1.5654805665453886,75593903.6806158,Non Capable
637952,681484,171231,39501493,2.827930724689684,111707485.72581448,Non Capable
1280117,739888,87052,37945230,1.7222837348591868,65352452.444490865,Non Capable
3146818,724913,100808,34693060,1.0846308283818882,37629162.40690255,Non Capable
2607821,572617,136311,35263831,2.700925148642085,95244967.98536436,Non Capable
9163742,133324,91951,47665277,2.915455767692031,138966006.7482883,Non Capable
5834263,494768,50886,36868877,0.7483404904536761,27590473.496656258,Non Capable
494761,151272,103424,20409515,1.1208169874450036,22875331.117513612,Non Capable
8636180,529069,158267,41350772,1.8109877102441305,74885739.9011071,Non Capable
314323,349264,104697,13675562,0.6889394603514313,9421634.30428254,Non Capable
1487715,788284,96299,424283,3.3909568474638045,1438725.3441124854,Non Capable
8290979,779249,165746,38491844,2.162455441721124,83236897.5196806,Non Capable
1204480,336538,149177,27793437,0.4511799296329614,12539840.949918145,Non Capable
6931134,678963,160811,37588505,0.679868707444162,25555248.309108417,Non Capable
1104016,615447,163041,23185137,3.4838534569824335,80773619.68806133,Non Capable
5597417,173591,14497,20955211,2.6969336519356903,56514813.72931295,Non Capable
9503517,563406,132888,23582874,2.6832345075981494,63278381.3051392,Non Capable
6059701,253706,118915,5141700,0.2738948821783985,1408285.3156966716,Capable
9689101,394507,92019,19970846,3.268887769260567,65282454.23118632,Non Capable
8921370,294824,190326,44586219,1.6251967197133208,72461376.86321974,Non Capable
3133427,439148,109017,36855478,2.411371054409331,88872232.8456199,Non Capable
1666012,213627,69385,337117,3.5032687575750106,1181011.4537474148,Partiellement Capable
6002810,389014,105153,45518748,0.3740450644978672,17026063.031522162,Non Capable
821650,137394,33826,24397972,1.7654863125311466,43074285.61951817,Non Capable
4726576,179795,110034,20432888,0.1905903614494317,3894311.5093757557,Partiellement Capable
9024533,442553,194437,21459869,1.8283453408983243,39236051.50243838,Non Capable
3113793,142137,84242,46129507,0.9282242541747587,42818527.23052431,Non Capable
5159047,493369,123066,37452989,3.326278526556889,124579073.06607138,Non Capable
7131289,238925,50100,12928364,1.4605126791540362,18882039.542718593,Non Capable
7672212,636667,125170,49764233,2.317295703629568,115318443.32532077,Non Capable
4007974,221169,135431,18026000,3.1414456439249583,56627699.1773913,Non Capable
9041689,269439,96205,47673133,3.5906383646385227,171176980.31231478,Non Capable
7461179,249172,12809,23491991,1.8439025079959073,43316941.12271728,Non Capable
9017500,750370,64450,18938807,1.6689580384156995,31608074.180653516,Non Capable
4449591,475233,38428,10510577,0.28569230887910974,3002791.0107816667,Partiellement Capable
5750545,635337,72790,10355714,0.05636975374746273,583749.0480591523,Capable
8541923,494002,111126,38972600,2.2260396166945258,86754551.56558907,Non Capable
3404240,563120,90321,13461168,0.2482902418174315,3342276.6578650707,Non Capable
9295310,786059,2093,13542015,1.3945793308200427,18885414.216654982,Non Capable
8046324,268112,44498,27694566,0.023127427427519852,640504.0653016587,Capable
8362074,324062,116251,11064556,2.2494280962350413,24888923.138766002,Non Capable
2440222,157986,40985,18763194,1.5585111840034063,29242647.69662561,Non Capable
2969269,531978,32009,26241316,0.47235560202208776,12395232.617031844,Non Capable
7485574,778960,128515,47425859,1.0887780889005925,51636236.12648896,Non Capable
5922354,456918,17718,10101817,2.0835649442578053,21047791.77450755,Non Capable
5455597,205315,16705,42477577,2.4004366595563162,101964733.03992622,Non Capable
5534958,419348,87618,5716300,1.6929026019749465,9677139.143669387,Non Capable
1036667,382229,62598,41706233,2.936411182571043,122466648.96411344,Non Capable
9992257,568013,77878,17210623,0.4192830985988679,7216123.340256944,Partiellement Capable
1962503,795139,12239,1974842,0.31774643030916433,627498.9959246106,Partiellement Capable
3859736,325687,46622,22783424,0.17104913922482226,3897085.063794157,Non Capable
8310833,396124,46665,48778844,1.9604133355959699,95626696.27255546,Non Capable
6888155,245213,32274,955860,2.5806834034134267,2466772.037986758,Capable
1634418,764704,142491,6191709,0.48509789389800817,3003584.9955293424,Non Capable
636594,115896,108368,12057619,2.3357620635536285,28163729.036983438,Non Capable
3119760,189353,146075,46183283,1.7460898689299065,80640162.56022277,Non Capable
1342501,129813,161938,6803784,3.603933980550059,24520388.353922803,Non Capable
5488331,165679,153060,25864583,2.6216039377297378,67806692.64053763,Non Capable
8775631,766041,186966,20209306,2.403202940097518,48567063.59653041,Non Capable
1385964,497798,108563,29597868,2.086437034935334,61754087.9503274,Non Capable
2405748,309755,136746,10095499,3.640412900840922,36751784.800026625,Non Capable
4175282,373541,93103,48130631,3.5788713819106612,172253337.8792021,Non Capable
1123172,399155,66446,13627988,1.9687390568000587,26829952.24120252,Non Capable
9160852,703471,29072,830901,1.6668673842967126,1385001.7764795227,Capable
5905378,455398,33717,38945201,1.6920983186343788,65899109.13097793,Non Capable
5123594,537480,157723,28521020,1.5691663007770509,44754223.44778828,Non Capable
4313309,666605,117202,17939850,1.9442898374666129,34880268.04067542,Non Capable
7191245,278986,175363,10680943,1.0058467348443094,10743391.641608182,Non Capable
9701244,315705,122389,35425357,3.383511170536513,119862091.12974384,Non Capable
8067304,402240,109525,29745794,1.7944374965214445,53376968.117402606,Non Capable
1079735,415929,194422,2943508,3.0749084350925373,9051017.577962365,Non Capable
7271862,152344,4646,17912705,1.740105375790137,31169994.265442867,Non Capable
8601245,575859,39713,5299682,2.624576597033284,13909421.348918548,Non Capable
5532591,558819,67936,11461667,1.2362503506947513,14169489.848296458,Non Capable
7733058,259484,175403,5103829,2.2842969621490683,11658661.080028318,Non Capable
2812469,210489,22185,28597604,1.8240720614413466,52164090.4805633,Non Capable
3336176,544874,84263,42510953,1.34629589378234,57232321.46467405,Non Capable
6759590,593057,52107,4125971,3.2188647902875234,13280942.777647404,Non Capable
5595854,542765,197626,8225660,0.4202705252060287,3457002.448366222,Partiellement Capable
7740200,111549,17563,47565119,1.7824002598815616,84780080.4668974,Non Capable
5133680,564432,70729,3549950,0.7175034266887377,2547101.2895736843,Partiellement Capable
3931262,125739,15701,32790561,3.144240532032033,103101410.96426883,Non Capable
4883078,731339,179289,7073060,0.9326284147650148,6596536.735337836,Non Capable
2859089,115116,175682,14934916,2.3156864380070306,34584582.43397421,Non Capable
2758749,644333,181203,47507456,0.6126511949106888,29105499.68556697,Non Capable
1164228,135709,128331,37733411,1.4838857568738453,55992071.14116688,Non Capable
1203959,782265,160482,32480410,3.2836601921636857,106654629.3421553,Non Capable
8155477,329167,99280,5647519,0.6144745776230633,3470256.8521432253,Capable
3619538,405063,189787,12147006,2.424032804267956,29444741.01763969,Non Capable
595266,586121,38665,1503307,0.7544177488236754,1134121.482730873,Non Capable
4787358,319222,15957,27279567,1.523326551217084,41555688.716805376,Non Capable
9746563,629787,179199,40250551,1.9778454591235415,79609369.52257052,Non Capable
7117100,663329,194661,33543312,2.111395362210682,70823193.3899859,Non Capable
5525034,393459,46008,27413012,2.2031412686934853,60394738.03638974,Non Capable
7803974,232371,61920,8026409,2.3400783520229567,18782425.945382226,Non Capable
6347091,482650,163947,5611344,0.999238059532623,5607068.489930027,Partiellement Capable
3427993,760354,113828,31749713,1.470977648010459,46703118.1537471,Non Capable
7955092,312235,123852,35795361,0.14583993541323448,5220393.1363334125,Partiellement Capable
7833354,453791,132698,8385898,2.8082753945742054,23549911.01480904,Non Capable
3381209,394499,90815,39843952,3.0570421865116044,121804642.14134341,Non Capable
9862128,435949,194894,5580619,0.7352218190873858,4102992.852813628,Capable
6063365,430511,164714,46303137,0.7432560312520419,34415085.84113958,Non Capable
4307893,472050,38311,43431077,0.16301250397313138,7079808.612019875,Non Capable
5941276,479553,32356,46564132,3.5421971149646545,164939334.03123334,Non Capable
5647662,216220,3809,33710131,2.9481591079467138,99382829.73772687,Non Capable
2055468,321421,174443,45944884,1.3229596585779568,60783228.05004383,Non Capable
3677975,449317,34875,40738216,1.7641461081501641,71868165.20938075,Non Capable
6606228,103089,9465,31683003,1.0727597367691617,33988249.95833656,Non Capable
8764716,382803,197167,5470428,2.183968044692387,11947239.942790484,Non Capable
5775633,407322,73844,46410582,2.62100262089397,121642257.0592145,Non Capable
2330154,613269,196322,16385063,1.6384212598904144,26845635.563843813,Non Capable
2494702,720253,86889,41288894,3.1898828635815093,131706735.42683339,Non Capable
3627778,705556,15250,4197619,1.8919741384764683,7941786.591177454,Non Capable
5985193,447186,46023,44790522,0.5350818994432313,23966597.588813838,Non Capable
7976890,468615,101350,47077589,2.275140608049015,107108134.46294162,Non Capable
6147498,301798,177696,5036340,1.6925207159044013,8524109.782337973,Non Capable
8607956,432255,16427,31321628,3.4158455816174818,106989844.6128664,Non Capable
8454298,337103,164348,48174971,1.436493872206725,69203050.63523668,Non Capable
9026957,789925,71643,43511205,1.4764312905063788,64241304.5496376,Non Capable
9701337,189242,134511,22516450,2.378815138805061,53562472.132147215,Non Capable
6093493,475348,78672,14685092,1.928229834708198,28316232.519834682,Non Capable
3636501,253956,17300,24084392,1.3729975542399029,33067811.311355084,Non Capable
7645350,684326,60289,39369702,3.6127788730755257,142234027.62487927,Non Capable
4838334,682074,148254,15221915,1.1099552563978774,16895644.566691697,Non Capable
8714685,265250,181984,40205283,1.020204802825504,41017622.81555859,Non Capable
7418362,622820,157981,12522182,3.1565165678204563,39526474.948263094,Non Capable
4577819,362678,19659,29035108,0.022277514524022046,646830.0401765488,Capable
7534953,398254,162475,41590766,0.7425615056938638,30883701.82392116,Non Capable
1505564,515685,164658,29882271,2.159225945273593,64522574.84689667,Non Capable
8764493,426160,10360,19960769,0.6013199213545801,12002808.04525694,Non Capable
9180264,146233,21424,28364268,3.598326278713861,102063890.92088264,Non Capable
9309296,297780,98035,38449359,1.699672065614737,65351301.43309258,Non Capable
4674507,551448,48791,20247879,2.184405232856405,44229572.841843314,Non Capable
3042427,206311,134137,8722719,0.593759412982903,5179196.513054815,Non Capable
3607679,658697,199867,45183174,1.0633362871738175,48044908.48388856,Non Capable
5998035,501954,12300,10992529,2.2472342089530724,24702787.211708706,Non Capable
4640020,596246,33370,4976637,2.0103742787624874,10004903.01953771,Non Capable
2931719,129709,27209,35394037,2.865084761405844,101406916.05333462,Non Capable
1140695,733609,20927,19392376,0.9900087700105109,19198622.311341353,Non Capable
1088761,100363,34579,42057851,2.3888934140117835,100471723.2613889,Non Capable
7617664,594829,9032,7659315,1.0691508409258703,8188963.073166132,Non Capable
9138923,496456,93254,8492934,2.145779535875878,18223963.976744466,Non Capable
5602825,565417,78413,35134370,2.212312722374159,77728213.74360098,Non Capable
9938053,145689,171803,34465636,0.45349436533033916,15629971.723526489,Non Capable
9137324,364080,113528,5622432,2.0070245228980084,11284358.902326494,Non Capable
3571127,715362,184839,34893166,0.05345541183322429,1865228.5586950595,Partiellement Capable
2809272,275037,123916,29698361,1.834407135003877,54478885.31632088,Non Capable
2526106,308606,72302,26473816,2.548979674533393,67481218.89133693,Non Capable
7210534,100882,181026,10387912,0.2751111335235589,2857830.24526298,Capable
7624592,513440,85757,29833934,3.4269073717579785,102238128.353141,Non Capable
6825716,225865,156174,45128129,1.6798701364416138,75809396.22058475,Non Capable
2252324,748033,165505,44214483,3.4258352432715853,151471534.12443238,Non Capable
6512105,524041,15932,49500708,0.40093026223572237,19846331.83929392,Non Capable
6921318,563956,25714,44645950,3.4676454436871063,154816325.09658235,Non Capable
744592,128885,57803,45389778,0.4074774419082621,18495310.62822391,Non Capable
3828226,795416,170815,25710124,1.6898447063628632,43446116.9413328,Non Capable
6399031,496419,133624,29116554,3.4242911228857906,99703557.39122476,Non Capable
2677540,495460,56627,25072096,0.8570578494154923,21488236.678098768,Non Capable
1965630,460466,177059,4645237,0.13661733032579196,634619.8776705909,Partiellement Capable
568408,430763,79810,37417501,2.896922857102724,108395613.90256403,Non Capable
9106884,121584,45380,47216814,2.1790164411151958,102886214.00307815,Non Capable
9150019,653351,160322,26130553,1.8806731421612441,49143029.21692093,Non Capable
3367172,170268,199416,16884465,0.1350099190457149,2279570.252780207,Partiellement Capable
9522985,750506,64686,32750184,2.3877618184569163,78199638.9026386,Non Capable
6554680,480350,120321,9812840,0.6347090008598159,6228297.871997235,Non Capable
4485042,558168,45028,44032735,3.399555915945091,149691744.76449248,Non Capable
2148739,270635,146367,37175370,2.5060461019154827,93163191.07576577,Non Capable
9867944,270824,113141,16213132,2.5836033524431645,41888302.188803546,Non Capable
1267433,495783,55248,11771353,0.8565921923050609,10083249.072666755,Non Capable
8354010,509337,10523,40423521,3.2159439705264545,129999778.62739952,Non Capable
4911029,700699,45530,36011373,1.9673465576508518,70846850.70783083,Non Capable
3928086,209876,13769,4039941,3.129786407243799,12644152.42786692,Non Capable
1831530,298153,194114,41506311,0.9962488083894847,41350612.87439336,Non Capable
2337258,784500,112035,10217886,2.7598806356776153,28200145.708961405,Non Capable
5106447,764687,175717,16922607,2.1014235293225725,35561564.52727887,Non Capable
8619066,123331,193214,48261726,0.18624627315051714,8988566.603311416,Non Capable
7107658,123004,156629,41908052,1.4854460585347644,62252150.664269954,Non Capable
1246530,338441,79782,23890236,0.6794340930494122,16231840.829396416,Non Capable
9409861,503708,78382,8857770,1.3173918598786722,11669154.094677506,Non Capable
2851623,548013,168157,43844709,1.4053999487254099,61619351.78048052,Non Capable
6481219,289167,181780,49365485,1.7387392050233206,85833704.14449066,Non Capable
4358997,713332,182429,45963297,2.1950572115316054,100892066.545619,Non Capable
3614695,382260,110939,11781567,2.0883586550934448,24604137.41501331,Non Capable
1295482,642955,144542,7767870,0.15192871312618206,1180162.4928314758,Non Capable
6036265,437201,78712,44930474,2.7425087552989473,123222218.32473172,Non Capable
6158635,698493,118643,36327733,3.465029339480876,125876660.68182763,Non Capable
7737345,127302,107417,11445841,1.2791998919052787,14641518.569965007,Non Capable
9933910,504499,137877,10601598,0.6642787208712612,7042415.958631321,Partiellement Capable
820451,262007,128256,19967104,1.9756056897400025,39447124.270030364,Non Capable
8658424,696822,193100,45631709,2.5758830588086843,117541946.15758777,Non Capable
1217344,262696,181844,30415712,2.481213816080694,75467884.84033136,Non Capable
2662149,113440,183176,21612427,2.238078862103124,48370316.02744683,Non Capable
5648869,473145,101422,8236154,0.5422853977466792,4466346.047792902,Partiellement Capable
3602252,408645,89300,8662469,3.056042615626914,26472874.420547057,Non Capable
3982839,494485,6630,48506874,1.5592624872044878,75634948.9997547,Non Capable
9677504,785611,124474,16996299,0.8161456422360068,13871455.3629902,Non Capable
7272336,440053,98869,21913579,0.32400875346967123,7100191.415849164,Non Capable
6018927,708811,15701,31833122,1.5268575785018985,48604643.57307551,Non Capable
3128604,794089,145931,10788349,2.2594218905241985,24375431.893214848,Non Capable
4577858,640022,152255,44727359,2.431974861311488,108775812.70085414,Non Capable
7683533,797789,171510,24847542,3.5143623574860143,87323266.28085275,Non Capable
8902831,272409,97285,16260257,0.5674590245360771,9227029.57592592,Non Capable
6234684,533541,117556,40200806,3.598216141319089,144651189.0432373,Non Capable
2944287,445744,173316,8696319,2.3930202052829097,20810467.07858567,Non Capable
6761634,607173,15021,21593094,1.6633937700542134,35917818.03579502,Non Capable
4871056,764471,186637,3115839,3.2430269820873,10104749.94883991,Non Capable
9226973,728274,179115,47716234,2.5379062607103497,121099329.00612006,Non Capable
953662,738071,64361,1050506,1.2793306620795355,1343944.5364985245,Non Capable
1555585,311655,132317,36840621,3.22807193553832,118924174.73790368,Non Capable
4342097,566836,172083,33334114,2.436480262823107,81217910.83969541,Non Capable
2909440,771813,10355,4753293,2.5537679750909588,12138807.439624028,Non Capable
4193645,532184,98841,7971711,3.272859192633135,26090287.627364684,Non Capable
4745013,261149,179764,23489987,1.642234997007361,38576078.73064795,Non Capable
6344467,339654,180076,39002416,2.401130945693514,93649908.01441184,Non Capable
9873424,527991,160786,29964002,2.7206680387615205,81522102.55478628,Non Capable
5767366,289216,17198,16151892,1.6623418115960449,26849965.407983664,Non Capable
3698678,277169,66951,1553159,0.31376570128556813,487328.0228429917,Capable
9765807,758139,132724,7561969,2.818040759503473,21309936.86410172,Non Capable
5461593,231827,174697,32761634,0.18405152398583705,6029828.665966215,Non Capable
8620262,401407,18740,42135366,2.6232084222707672,110529846.96666133,Non Capable
5096769,417231,3810,36894365,3.325585759029373,122695374.83243173,Non Capable
7699607,675770,123743,30342249,1.2729671540668674,38624686.357518256,Non Capable
4293064,222989,147641,34049939,0.3815048979016897,12990218.501753762,Non Capable
2852967,510616,99855,42143501,0.8576249228386617,36143316.79327606,Non Capable
3688550,376393,26783,42708758,2.0567048934164283,87839311.57033803,Non Capable
326218,734649,121701,32745411,3.441281464906154,112686175.9350341,Non Capable
7128974,399850,78047,7605626,1.8747091367854651,14258336.55317309,Non Capable
1020044,461185,9471,8640133,0.4203637290359744,3631998.5272467807,Non Capable
5829079,141139,110771,40199093,2.29513075232747,92262174.55997193,Non Capable
3435714,739207,6163,22642050,2.6775555699081064,60625347.09163784,Non Capable
1978096,403446,194159,2772385,1.4415525587737592,3996538.6906559886,Non Capable
8986347,325756,62071,1937346,2.636311194217309,5107446.946872126,Partiellement Capable
9110935,449982,16065,26845736,1.1923550471066509,32009648.812892713,Non Capable
7917105,764006,122323,9300050,2.8822881518109447,26805423.926249377,Non Capable
2944946,768903,117969,37610514,1.2515026608350512,47069658.346373945,Non Capable
4479215,778145,83456,2615632,0.9422298134262785,2464526.4513518037,Partiellement Capable
2172135,451136,179420,28078961,3.2102203174453328,90139651.09495512,Non Capable
7271855,648065,19154,10420874,2.006443253078442,20908892.328480557,Non Capable
1228039,157939,105703,14340843,1.0479688910197325,15028757.334998094,Non Capable
9538493,546242,20229,46565858,3.413716278315325,158962627.4683199,Non Capable
9247354,123548,52587,36770993,2.524698278696419,92835662.73305808,Non Capable
7602207,556437,49713,17772485,0.8133494547462646,14455240.984236168,Non Capable
749876,749837,158069,45584320,2.247298170717721,102441558.94941123,Non Capable
2212165,533917,21101,16339813,3.178106145892049,51929660.1180268,Non Capable
8235620,544503,40391,46065457,2.543997438845809,117190404.62726174,Non Capable
861213,237799,72723,25064204,0.9009233087668749,22580925.599287942,Non Capable
1018734,281789,190477,38216542,2.371807916448034,90642296.85486878,Non Capable
8000575,525643,166020,36681298,2.263740116701531,83036925.81528364,Non Capable
4491361,772052,100264,49790598,2.997870935426427,149265786.60170117,Non Capable
5761174,655913,184103,20461970,0.6584026530679873,13472215.334997565,Non Capable
2089433,534352,37921,34496232,2.55667018788495,88195487.94876282,Non Capable
6819632,739169,28460,1713387,0.10962931936667536,187837.45062170978,Capable
3922214,545625,152143,22781011,2.544078094314194,57956671.051430695,Non Capable
2276580,447299,197190,8272439,3.5059917863363474,29003103.186968468,Non Capable
7479039,211776,179354,24779549,0.6447732891486075,15977191.312349088,Non Capable
7757324,613624,91725,4576977,1.1431311730611924,5232085.087084097,Partiellement Capable
6452258,312803,58445,16388423,2.131652522183926,34934423.22256707,Non Capable
4589235,258761,82208,36104488,2.6759179669204105,96612648.12566236,Non Capable
3776737,766514,185888,5133461,1.2635118610725051,6486188.861853124,Non Capable
9040529,597873,106283,12278217,2.427902676790101,29810315.920509722,Non Capable
2258960,457092,85779,35147952,3.283374804832252,115403900.03825337,Non Capable
4705214,121341,3060,2832230,2.6546739854963133,7518647.301942224,Non Capable
8726563,459698,125806,29942000,2.5981226920721685,77792989.64602487,Non Capable
7168889,305753,13731,21112918,1.400373196636482,29565964.46998392,Non Capable
4066446,408474,77830,12714333,3.327602684171051,42308248.61824457,Non Capable
3626513,449903,115871,34287505,1.019455508738323,34954585.8531428,Non Capable
2187878,448951,20719,46172610,0.7572204980957105,34962846.74257898,Non Capable
6443956,409044,178114,33218012,1.3357751187644742,44371793.92441973,Non Capable
1955215,178840,49116,30309435,2.376568643488118,72032452.82284129,Non Capable
5687149,265767,26325,10775474,3.1465078697480044,33905113.74126501,Non Capable
7521476,261297,153669,31107200,0.49076676774423417,15266379.99757344,Non Capable
6679611,149156,198511,16131188,2.9722399252269933,47945761.01494257,Non Capable
3516402,308281,14551,13278292,2.968677156595142,39418962.13900002,Non Capable
8371849,187453,93287,12217769,2.146386457987913,26224053.928424526,Non Capable
8354789,783189,24278,11271700,2.778758500064013,31321332.185171537,Non Capable
4358880,125938,15141,10505997,0.6720457412717781,7060510.541664077,Non Capable
5749593,159164,67913,47877132,0.6272930429873969,30032991.821789272,Non Capable
4511946,547746,33615,32099048,3.1505921242285666,101131007.82403472,Non Capable
340093,684570,122058,39771077,1.8232603115338237,72513026.2410557,Non Capable
